transaction_id,account_id,employee_id,transaction_type,amount,transaction_date
4110,111,111,DEPOSIT,16177.7,2023-04-12 16:09:56
4111,112,112,WITHDRAWAL,43294.11,2024-03-26 19:08:09
4112,113,113,TRANSFER,42491.99,2023-02-12 00:55:53
4113,114,114,DEPOSIT,22882.05,2023-08-25 04:21:01
4114,115,115,WITHDRAWAL,28862.1,2023-05-08 03:29:09
4115,116,116,TRANSFER,34800.82,2023-12-10 05:18:35
4116,117,117,DEPOSIT,44861.93,2023-08-15 02:09:13
4117,118,118,WITHDRAWAL,10914.64,2023-06-12 22:19:41
4118,119,119,TRANSFER,36768.59,2023-06-01 23:16:29
4119,120,120,DEPOSIT,18117.67,2023-01-08 02:14:32
4120,121,121,WITHDRAWAL,5106.37,2024-03-23 03:29:31
4121,122,122,TRANSFER,18834.02,2023-04-25 15:33:54
4122,123,123,DEPOSIT,33975.47,2023-11-28 17:55:38
4123,124,124,WITHDRAWAL,46300.01,2023-05-11 15:54:08
4124,125,125,TRANSFER,17785.64,2023-03-16 14:27:34
4125,126,126,DEPOSIT,8989.85,2024-01-04 01:41:03
4126,127,127,WITHDRAWAL,5876.17,2023-02-10 18:09:04
4127,128,128,TRANSFER,32508.39,2024-02-05 08:24:29
4128,129,129,DEPOSIT,21696.73,2024-04-05 21:38:09
4129,130,130,WITHDRAWAL,31352.36,2023-04-26 09:30:51
4130,131,131,TRANSFER,12257.6,2023-11-10 18:59:38
4131,132,132,DEPOSIT,12050.36,2023-04-03 06:38:23
4132,133,133,WITHDRAWAL,15141.45,2024-01-15 12:38:48
4133,134,134,TRANSFER,47728.22,2024-04-08 01:08:36
4134,135,135,DEPOSIT,37262.56,2024-05-22 01:01:02
4135,136,136,WITHDRAWAL,4489.66,2024-05-26 11:40:52
4136,137,137,TRANSFER,43246.14,2023-12-27 03:30:20
4137,138,138,DEPOSIT,19111.22,2024-05-20 02:40:28
4138,139,139,WITHDRAWAL,32663.24,2024-05-06 03:33:03
4139,140,140,TRANSFER,590.0,2023-10-13 07:23:53
4140,141,141,DEPOSIT,4141.02,2023-04-01 14:05:48
4141,142,142,WITHDRAWAL,32074.05,2024-01-15 23:41:33
4142,143,143,TRANSFER,11254.5,2024-01-31 22:24:02
4143,144,144,DEPOSIT,28653.37,2024-03-31 19:41:09
4144,145,145,WITHDRAWAL,23980.12,2024-03-20 18:36:26
4145,146,146,TRANSFER,39719.24,2023-03-15 10:36:00
4146,147,147,DEPOSIT,19204.15,2023-05-21 15:53:06
4147,148,148,WITHDRAWAL,35139.82,2024-05-15 16:09:08
4148,149,149,TRANSFER,28575.44,2023-08-20 17:53:45
4149,150,150,DEPOSIT,16268.2,2023-03-19 05:43:09
4150,151,151,WITHDRAWAL,9252.64,2024-02-22 11:55:57
4151,152,152,TRANSFER,19695.89,2023-01-16 08:05:57
4152,153,153,DEPOSIT,39175.89,2024-02-21 15:32:01
4153,154,154,WITHDRAWAL,24433.28,2024-02-16 17:33:00
4154,155,155,TRANSFER,41858.83,2024-02-08 01:01:04
4155,156,156,DEPOSIT,35690.32,2024-02-23 15:20:55
4156,157,157,WITHDRAWAL,6213.23,2024-05-21 04:34:51
4157,158,158,TRANSFER,48284.4,2023-06-11 03:24:17
4158,159,159,DEPOSIT,9041.4,2023-04-02 03:06:59
4159,160,160,WITHDRAWAL,34763.84,2024-04-10 08:04:55
4160,161,161,TRANSFER,27740.54,2023-01-05 03:14:47
4161,162,162,DEPOSIT,6161.03,2023-09-02 02:54:13
4162,163,163,WITHDRAWAL,28758.3,2023-04-11 01:18:14
4163,164,164,TRANSFER,8068.9,2024-05-21 22:06:02
4164,165,165,DEPOSIT,12845.46,2024-03-12 21:41:21
4165,166,166,WITHDRAWAL,4239.67,2023-01-28 04:32:44
4166,167,167,TRANSFER,25312.35,2023-04-07 20:53:44
4167,168,168,DEPOSIT,48314.15,2023-10-10 09:14:34
4168,169,169,WITHDRAWAL,21158.34,2023-05-14 06:54:55
4169,170,170,TRANSFER,14.28,2024-05-26 04:58:47
4170,171,171,DEPOSIT,2317.85,2023-08-22 11:35:23
4171,172,172,WITHDRAWAL,45231.93,2024-02-08 11:07:14
4172,173,173,TRANSFER,32961.29,2023-08-16 21:18:47
4173,174,174,DEPOSIT,7001.35,2023-12-12 13:54:55
4174,175,175,WITHDRAWAL,34758.12,2024-01-16 22:31:00
4175,176,176,TRANSFER,45540.05,2024-02-10 23:12:18
4176,177,177,DEPOSIT,30312.54,2023-10-01 11:56:20
4177,178,178,WITHDRAWAL,10499.88,2024-02-01 14:05:38
4178,179,179,TRANSFER,33134.22,2023-03-18 21:39:50
4179,180,180,DEPOSIT,11862.65,2023-02-04 17:55:52
4180,181,181,WITHDRAWAL,7091.95,2023-05-27 01:56:49
4181,182,182,TRANSFER,47871.57,2023-06-17 03:51:35
4182,183,183,DEPOSIT,27608.01,2024-04-12 16:47:05
4183,184,184,WITHDRAWAL,17959.67,2024-04-04 15:38:14
4184,185,185,TRANSFER,36457.93,2023-04-10 19:15:59
4185,186,186,DEPOSIT,3727.24,2023-11-24 18:55:48
4186,187,187,WITHDRAWAL,13041.12,2023-07-18 00:56:10
4187,188,188,TRANSFER,45183.96,2024-05-19 16:34:15
4188,189,189,DEPOSIT,22808.83,2023-11-07 17:38:50
4189,190,190,WITHDRAWAL,33829.52,2023-07-17 10:14:50
4190,191,191,TRANSFER,26799.86,2023-04-22 06:15:38
4191,192,192,DEPOSIT,31482.11,2023-02-24 19:17:50
4192,193,193,WITHDRAWAL,49768.01,2023-07-29 05:58:26
4193,194,194,TRANSFER,9639.44,2024-05-16 10:19:11
4194,195,195,DEPOSIT,28186.47,2023-10-17 01:14:04
4195,196,196,WITHDRAWAL,41027.21,2024-05-18 03:19:43
4196,197,197,TRANSFER,8210.51,2024-04-14 20:59:11
4197,198,198,DEPOSIT,15824.85,2023-04-30 05:17:14
4198,199,199,WITHDRAWAL,18953.31,2023-12-03 19:23:44
4199,200,200,TRANSFER,12382.41,2024-04-13 20:03:16
4200,201,1,DEPOSIT,6239.81,2023-07-29 19:29:57
4201,202,2,WITHDRAWAL,34202.12,2023-03-27 10:21:52
4202,203,3,TRANSFER,3307.31,2023-11-12 22:57:08
4203,204,4,DEPOSIT,4457.82,2024-05-12 05:46:24
4204,205,5,WITHDRAWAL,38905.77,2023-09-17 01:12:50
4205,206,6,TRANSFER,43444.08,2023-04-24 15:46:55
4206,207,7,DEPOSIT,13689.6,2023-06-25 08:34:24
4207,208,8,WITHDRAWAL,18864.03,2023-03-18 01:51:42
4208,209,9,TRANSFER,18937.83,2023-06-22 14:35:05
4209,210,10,DEPOSIT,39138.85,2023-03-23 13:23:33
4210,211,11,WITHDRAWAL,8794.81,2023-04-06 22:16:19
4211,212,12,TRANSFER,29445.46,2023-08-27 02:29:52
4212,213,13,DEPOSIT,4786.07,2024-01-16 07:09:08
4213,214,14,WITHDRAWAL,35025.77,2023-09-28 23:58:16
4214,215,15,TRANSFER,27581.6,2023-08-08 00:47:59
4215,216,16,DEPOSIT,4962.32,2024-04-16 20:00:16
4216,217,17,WITHDRAWAL,8545.66,2023-02-07 06:06:01
4217,218,18,TRANSFER,9041.82,2023-10-30 13:59:12
4218,219,19,DEPOSIT,27588.07,2024-02-17 23:16:24
4219,220,20,WITHDRAWAL,23848.32,2023-11-09 17:57:48
4220,221,21,TRANSFER,12960.46,2023-04-10 02:07:05
4221,222,22,DEPOSIT,35664.0,2024-02-03 21:33:11
4222,223,23,WITHDRAWAL,6327.15,2024-05-25 17:51:41
4223,224,24,TRANSFER,28382.36,2023-10-22 05:21:22
4224,225,25,DEPOSIT,2652.7,2023-07-27 16:08:10
4225,226,26,WITHDRAWAL,48725.25,2024-05-11 11:25:48
4226,227,27,TRANSFER,33913.98,2023-07-13 11:46:38
4227,228,28,DEPOSIT,35342.27,2023-11-21 20:37:42
4228,229,29,WITHDRAWAL,21953.61,2023-05-23 05:18:56
4229,230,30,TRANSFER,39925.46,2023-10-02 23:03:52
4230,231,31,DEPOSIT,14348.11,2024-01-26 02:13:54
4231,232,32,WITHDRAWAL,26034.53,2023-11-29 06:07:08
4232,233,33,TRANSFER,15266.32,2023-06-27 16:28:19
4233,234,34,DEPOSIT,47373.26,2023-03-09 12:43:17
4234,235,35,WITHDRAWAL,38531.21,2023-11-12 17:59:05
4235,236,36,TRANSFER,31737.49,2023-03-12 00:20:32
4236,237,37,DEPOSIT,36500.35,2023-03-01 13:39:54
4237,238,38,WITHDRAWAL,8264.01,2023-03-14 17:27:25
4238,239,39,TRANSFER,4238.41,2023-02-14 14:13:42
4239,240,40,DEPOSIT,27712.45,2023-08-11 00:38:46
4240,241,41,WITHDRAWAL,40419.26,2024-01-18 19:23:59
4241,242,42,TRANSFER,48108.69,2023-01-09 07:21:47
4242,243,43,DEPOSIT,33854.88,2023-11-26 07:37:39
4243,244,44,WITHDRAWAL,23988.0,2023-04-16 23:12:33
4244,245,45,TRANSFER,34259.24,2024-02-05 00:30:35
4245,246,46,DEPOSIT,34897.12,2024-02-18 12:49:46
4246,247,47,WITHDRAWAL,704.87,2023-11-11 22:32:08
4247,248,48,TRANSFER,45545.21,2023-05-28 17:17:12
4248,249,49,DEPOSIT,35710.86,2023-01-06 15:54:00
4249,250,50,WITHDRAWAL,37485.9,2024-02-20 00:32:11
4250,251,51,TRANSFER,49711.16,2023-07-09 16:42:25
4251,252,52,DEPOSIT,47543.91,2024-05-28 13:10:43
4252,253,53,WITHDRAWAL,34207.06,2024-02-15 04:42:37
4253,254,54,TRANSFER,30372.6,2023-02-02 21:34:21
4254,255,55,DEPOSIT,33729.36,2023-05-11 21:40:13
4255,256,56,WITHDRAWAL,45190.89,2024-02-11 15:03:11
4256,257,57,TRANSFER,3765.37,2023-05-16 18:46:22
4257,258,58,DEPOSIT,25689.09,2023-04-14 13:14:33
4258,259,59,WITHDRAWAL,21141.89,2023-02-09 12:58:01
4259,260,60,TRANSFER,8532.49,2023-10-22 10:50:19
4260,261,61,DEPOSIT,16904.55,2023-03-29 22:49:32
4261,262,62,WITHDRAWAL,41588.0,2023-07-13 23:57:40
4262,263,63,TRANSFER,14510.34,2023-04-02 13:10:13
4263,264,64,DEPOSIT,14684.32,2024-01-11 06:05:48
4264,265,65,WITHDRAWAL,121.69,2023-06-15 11:50:13
4265,266,66,TRANSFER,28446.41,2024-05-05 05:58:54
4266,267,67,DEPOSIT,46153.59,2023-06-18 21:48:27
4267,268,68,WITHDRAWAL,25781.3,2024-05-14 09:53:50
4268,269,69,TRANSFER,46771.37,2023-01-28 12:26:48
4269,270,70,DEPOSIT,42419.11,2024-04-24 19:40:12
4270,271,71,WITHDRAWAL,17793.65,2023-02-14 15:49:00
4271,272,72,TRANSFER,23023.09,2024-04-23 02:18:55
4272,273,73,DEPOSIT,17701.1,2023-08-20 17:39:33
4273,274,74,WITHDRAWAL,17492.59,2023-01-05 00:05:06
4274,275,75,TRANSFER,20109.38,2023-05-25 14:13:52
4275,276,76,DEPOSIT,5075.88,2023-01-07 21:13:55
4276,277,77,WITHDRAWAL,9885.25,2024-01-18 04:24:16
4277,278,78,TRANSFER,25720.79,2024-02-15 23:04:29
4278,279,79,DEPOSIT,20541.85,2023-04-30 09:22:28
4279,280,80,WITHDRAWAL,355.45,2024-01-14 14:01:16
4280,281,81,TRANSFER,12514.24,2024-05-25 00:32:04
4281,282,82,DEPOSIT,19773.99,2024-01-01 14:27:33
4282,283,83,WITHDRAWAL,18231.14,2023-08-21 11:04:33
4283,284,84,TRANSFER,26826.0,2023-05-22 12:07:09
4284,285,85,DEPOSIT,5443.66,2023-07-29 07:30:09
4285,286,86,WITHDRAWAL,32817.42,2023-12-07 15:34:33
4286,287,87,TRANSFER,8100.1,2023-12-08 06:12:09
4287,288,88,DEPOSIT,37357.08,2023-10-02 18:09:00
4288,289,89,WITHDRAWAL,17968.24,2023-01-05 12:18:37
4289,290,90,TRANSFER,5542.18,2023-06-04 03:38:55
4290,291,91,DEPOSIT,2022.41,2023-08-10 06:54:59
4291,292,92,WITHDRAWAL,21058.58,2023-11-03 10:52:14
4292,293,93,TRANSFER,45050.88,2023-09-15 06:16:02
4293,294,94,DEPOSIT,33313.58,2023-05-05 12:26:29
4294,295,95,WITHDRAWAL,47985.35,2024-01-08 06:42:21
4295,296,96,TRANSFER,5948.43,2023-07-26 10:51:50
4296,297,97,DEPOSIT,27510.68,2024-01-15 20:53:06
4297,298,98,WITHDRAWAL,16251.14,2023-04-09 23:32:30
4298,299,99,TRANSFER,25097.91,2023-11-07 14:13:45
4299,300,100,DEPOSIT,6579.57,2023-10-30 00:39:41
4300,301,101,WITHDRAWAL,39637.72,2023-03-25 19:01:16
4301,302,102,TRANSFER,7785.54,2023-04-08 23:06:50
4302,303,103,DEPOSIT,692.31,2024-01-24 08:41:34
4303,304,104,WITHDRAWAL,2611.47,2023-07-03 16:46:17
4304,305,105,TRANSFER,21488.96,2023-09-23 17:58:13
4305,306,106,DEPOSIT,36874.2,2024-04-08 18:30:18
4306,307,107,WITHDRAWAL,24014.85,2023-12-04 08:28:13
4307,308,108,TRANSFER,24301.6,2023-08-08 05:01:29
4308,309,109,DEPOSIT,12394.89,2023-11-30 04:14:37
4309,310,110,WITHDRAWAL,36465.14,2023-04-29 10:43:34
4310,311,111,TRANSFER,12480.84,2023-05-26 03:19:38
4311,312,112,DEPOSIT,43209.7,2023-03-31 08:07:40
4312,313,113,WITHDRAWAL,33319.86,2023-07-12 03:01:10
4313,314,114,TRANSFER,9928.64,2023-11-30 08:06:08
4314,315,115,DEPOSIT,35060.24,2023-03-22 01:16:07
4315,316,116,WITHDRAWAL,30558.91,2024-01-26 04:11:00
4316,317,117,TRANSFER,49627.66,2023-05-27 13:02:41
4317,318,118,DEPOSIT,31449.11,2024-04-04 04:41:45
4318,319,119,WITHDRAWAL,11476.92,2023-04-26 12:27:19
4319,320,120,TRANSFER,20070.15,2023-04-13 18:10:21
4320,321,121,DEPOSIT,49520.04,2023-08-01 17:09:03
4321,322,122,WITHDRAWAL,21320.89,2023-04-24 13:32:08
4322,323,123,TRANSFER,9990.18,2024-04-23 19:47:04
4323,324,124,DEPOSIT,19023.83,2023-02-09 13:52:36
4324,325,125,WITHDRAWAL,15329.23,2024-02-12 18:10:19
4325,326,126,TRANSFER,49006.42,2024-05-06 21:45:12
4326,327,127,DEPOSIT,16815.53,2023-06-22 06:11:24
4327,328,128,WITHDRAWAL,3076.87,2024-01-08 04:50:48
4328,329,129,TRANSFER,32197.22,2023-11-28 17:12:52
4329,330,130,DEPOSIT,5511.65,2023-08-25 08:22:35
4330,331,131,WITHDRAWAL,14034.99,2023-10-10 09:33:02
4331,332,132,TRANSFER,35582.16,2023-09-30 15:34:16
4332,333,133,DEPOSIT,15998.85,2023-07-11 19:49:44
4333,334,134,WITHDRAWAL,9095.76,2023-02-06 22:30:55
4334,335,135,TRANSFER,2616.01,2023-01-01 09:59:25
4335,336,136,DEPOSIT,10606.76,2023-09-07 19:47:48
4336,337,137,WITHDRAWAL,14015.17,2024-01-02 15:48:07
4337,338,138,TRANSFER,5047.08,2024-04-16 02:23:10
4338,339,139,DEPOSIT,12620.63,2023-05-24 13:40:02
4339,340,140,WITHDRAWAL,18185.43,2024-01-17 14:14:28
4340,341,141,TRANSFER,5585.32,2023-08-25 09:37:12
4341,342,142,DEPOSIT,34151.25,2023-01-11 14:40:13
4342,343,143,WITHDRAWAL,16567.27,2023-04-12 05:07:07
4343,344,144,TRANSFER,37149.17,2023-10-08 16:42:14
4344,345,145,DEPOSIT,26447.81,2024-04-02 10:05:53
4345,346,146,WITHDRAWAL,11920.23,2023-10-16 14:58:56
4346,347,147,TRANSFER,10509.56,2023-08-03 08:01:26
4347,348,148,DEPOSIT,4370.69,2023-10-26 07:11:56
4348,349,149,WITHDRAWAL,6532.97,2023-03-24 14:47:49
4349,350,150,TRANSFER,6026.51,2024-04-12 11:01:11
4350,351,151,DEPOSIT,48416.83,2024-03-31 14:17:52
4351,352,152,WITHDRAWAL,40872.28,2024-05-23 06:03:51
4352,353,153,TRANSFER,35235.96,2023-05-30 20:25:45
4353,354,154,DEPOSIT,3753.23,2023-03-18 14:44:04
4354,355,155,WITHDRAWAL,30954.33,2024-02-29 12:58:17
4355,356,156,TRANSFER,36270.28,2023-08-23 03:55:39
4356,357,157,DEPOSIT,26682.54,2023-06-06 21:32:11
4357,358,158,WITHDRAWAL,2200.12,2023-04-30 08:39:37
4358,359,159,TRANSFER,20916.45,2023-05-29 21:40:20
4359,360,160,DEPOSIT,44580.42,2023-07-16 03:24:59
4360,361,161,WITHDRAWAL,48756.56,2024-03-11 05:36:26
4361,362,162,TRANSFER,22429.63,2023-10-12 06:57:31
4362,363,163,DEPOSIT,45543.35,2023-04-02 05:02:02
4363,364,164,WITHDRAWAL,24146.2,2023-02-22 14:10:40
4364,365,165,TRANSFER,46567.3,2024-02-11 19:38:43
4365,366,166,DEPOSIT,39546.35,2024-01-27 08:48:24
4366,367,167,WITHDRAWAL,29961.69,2023-05-10 15:53:46
4367,368,168,TRANSFER,14489.92,2023-04-11 03:30:30
4368,369,169,DEPOSIT,3049.06,2024-03-15 18:15:45
4369,370,170,WITHDRAWAL,37038.35,2023-05-28 17:24:56
4370,371,171,TRANSFER,24756.34,2023-11-05 17:49:19
4371,372,172,DEPOSIT,43514.08,2024-02-18 13:57:26
4372,373,173,WITHDRAWAL,8284.26,2023-02-28 05:49:53
4373,374,174,TRANSFER,19213.68,2024-01-31 13:38:12
4374,375,175,DEPOSIT,20048.44,2023-10-31 02:43:46
4375,376,176,WITHDRAWAL,10354.16,2023-07-30 21:01:06
4376,377,177,TRANSFER,8008.55,2023-01-03 19:07:08
4377,378,178,DEPOSIT,29609.72,2023-06-19 04:13:48
4378,379,179,WITHDRAWAL,43958.96,2023-01-07 21:11:13
4379,380,180,TRANSFER,22777.49,2024-02-03 07:12:15
4380,381,181,DEPOSIT,12949.14,2024-02-12 20:04:26
4381,382,182,WITHDRAWAL,14825.22,2023-06-21 03:22:00
4382,383,183,TRANSFER,27612.02,2023-07-28 13:28:33
4383,384,184,DEPOSIT,11204.23,2023-05-13 21:42:17
4384,385,185,WITHDRAWAL,11918.46,2024-02-19 10:23:14
4385,386,186,TRANSFER,31984.37,2023-01-31 08:42:10
4386,387,187,DEPOSIT,46363.13,2023-08-04 17:45:23
4387,388,188,WITHDRAWAL,43670.41,2023-07-30 01:16:15
4388,389,189,TRANSFER,32124.23,2023-02-10 00:24:06
4389,390,190,DEPOSIT,49476.92,2023-07-13 09:50:48
4390,391,191,WITHDRAWAL,26734.4,2023-06-13 02:10:08
4391,392,192,TRANSFER,32435.79,2023-01-02 02:05:49
4392,393,193,DEPOSIT,30261.93,2024-05-06 10:03:49
4393,394,194,WITHDRAWAL,16234.85,2023-10-14 16:42:43
4394,395,195,TRANSFER,13209.27,2024-03-02 15:13:46
4395,396,196,DEPOSIT,20423.06,2023-04-14 18:42:02
4396,397,197,WITHDRAWAL,14751.82,2024-04-19 22:51:04
4397,398,198,TRANSFER,31301.51,2023-02-14 11:28:03
4398,399,199,DEPOSIT,41198.35,2023-01-09 02:01:21
4399,400,200,WITHDRAWAL,36526.53,2023-06-20 07:40:04
4400,401,1,TRANSFER,8844.99,2023-08-06 05:47:45
4401,402,2,DEPOSIT,26874.06,2023-01-13 03:31:21
4402,403,3,WITHDRAWAL,5331.07,2024-03-29 00:46:37
4403,404,4,TRANSFER,47283.36,2023-10-24 16:38:29
4404,405,5,DEPOSIT,43502.59,2023-07-19 21:15:41
4405,406,6,WITHDRAWAL,30221.04,2024-05-07 16:18:44
4406,407,7,TRANSFER,40844.18,2023-06-10 03:04:56
4407,408,8,DEPOSIT,16219.91,2023-06-21 09:00:35
4408,409,9,WITHDRAWAL,29087.37,2023-06-08 09:19:07
4409,410,10,TRANSFER,7790.52,2023-11-04 03:58:20
4410,411,11,DEPOSIT,36493.3,2023-06-29 23:37:56
4411,412,12,WITHDRAWAL,18438.31,2023-12-04 00:32:55
4412,413,13,TRANSFER,4693.62,2024-01-08 01:20:08
4413,414,14,DEPOSIT,22974.91,2023-05-21 23:39:27
4414,415,15,WITHDRAWAL,9451.11,2023-05-17 18:56:19
4415,416,16,TRANSFER,47168.32,2024-01-16 23:55:31
4416,417,17,DEPOSIT,32381.74,2023-05-21 03:01:24
4417,418,18,WITHDRAWAL,15514.91,2023-01-17 08:21:00
4418,419,19,TRANSFER,40876.79,2023-05-19 01:12:24
4419,420,20,DEPOSIT,9400.52,2024-04-17 02:37:29
4420,421,21,WITHDRAWAL,3611.71,2023-04-22 11:27:02
4421,422,22,TRANSFER,22756.66,2023-07-10 11:51:46
4422,423,23,DEPOSIT,48519.57,2024-05-16 01:53:06
4423,424,24,WITHDRAWAL,36218.1,2023-03-19 20:29:36
4424,425,25,TRANSFER,36340.96,2023-04-17 15:17:42
4425,426,26,DEPOSIT,30168.64,2023-01-10 03:45:14
4426,427,27,WITHDRAWAL,19205.69,2023-10-21 12:06:10
4427,428,28,TRANSFER,41329.85,2023-03-27 11:12:38
4428,429,29,DEPOSIT,46734.54,2024-05-15 14:01:02
4429,430,30,WITHDRAWAL,12424.66,2023-04-13 15:59:45
4430,431,31,TRANSFER,13390.15,2023-03-06 22:20:02
4431,432,32,DEPOSIT,29985.86,2024-05-02 07:17:32
4432,433,33,WITHDRAWAL,47881.31,2023-01-08 07:09:26
4433,434,34,TRANSFER,27123.08,2023-03-24 14:18:05
4434,435,35,DEPOSIT,42637.48,2023-09-20 20:02:42
4435,436,36,WITHDRAWAL,10124.06,2023-03-07 23:51:57
4436,437,37,TRANSFER,37985.99,2024-01-09 03:46:44
4437,438,38,DEPOSIT,40775.09,2023-12-12 02:50:26
4438,439,39,WITHDRAWAL,16594.5,2023-08-27 18:04:17
4439,440,40,TRANSFER,12198.0,2023-05-01 00:20:13
4440,441,41,DEPOSIT,34605.14,2024-02-27 04:04:01
4441,442,42,WITHDRAWAL,27185.21,2024-05-02 09:11:02
4442,443,43,TRANSFER,41248.0,2023-01-17 11:20:38
4443,444,44,DEPOSIT,27236.66,2023-03-21 20:36:58
4444,445,45,WITHDRAWAL,25582.01,2023-03-21 15:58:13
4445,446,46,TRANSFER,7100.33,2023-11-19 13:28:02
4446,447,47,DEPOSIT,1209.8,2023-06-24 05:29:33
4447,448,48,WITHDRAWAL,19275.3,2023-11-28 18:22:53
4448,449,49,TRANSFER,32771.68,2023-10-02 10:10:26
4449,450,50,DEPOSIT,46085.33,2023-06-25 10:47:24
4450,451,51,WITHDRAWAL,34341.45,2023-10-26 20:08:39
4451,452,52,TRANSFER,24596.11,2023-03-29 07:26:58
4452,453,53,DEPOSIT,11233.88,2023-03-27 13:04:38
4453,454,54,WITHDRAWAL,17871.82,2023-08-07 21:23:55
4454,455,55,TRANSFER,16692.9,2024-04-23 05:25:10
4455,456,56,DEPOSIT,46166.75,2023-10-08 00:05:09
4456,457,57,WITHDRAWAL,44780.37,2023-03-07 20:52:00
4457,458,58,TRANSFER,7563.64,2024-04-14 12:48:56
4458,459,59,DEPOSIT,26528.73,2023-11-29 22:12:45
4459,460,60,WITHDRAWAL,9076.46,2024-04-10 17:34:05
4460,461,61,TRANSFER,7519.5,2023-11-27 07:07:58
4461,462,62,DEPOSIT,31241.67,2023-08-23 05:33:21
4462,463,63,WITHDRAWAL,17425.8,2023-08-11 22:10:16
4463,464,64,TRANSFER,13561.95,2023-03-22 17:15:25
4464,465,65,DEPOSIT,33089.97,2024-01-23 18:42:32
4465,466,66,WITHDRAWAL,40537.86,2023-07-26 03:25:57
4466,467,67,TRANSFER,39444.92,2023-03-01 07:37:49
4467,468,68,DEPOSIT,38891.42,2023-04-26 10:54:19
4468,469,69,WITHDRAWAL,16019.6,2023-04-24 20:37:07
4469,470,70,TRANSFER,22340.3,2023-10-31 09:18:13
4470,471,71,DEPOSIT,40734.34,2024-01-07 14:37:08
4471,472,72,WITHDRAWAL,28896.37,2023-03-29 21:31:49
4472,473,73,TRANSFER,7241.94,2023-08-05 07:10:17
4473,474,74,DEPOSIT,49738.64,2023-09-08 22:09:07
4474,475,75,WITHDRAWAL,38379.1,2023-05-22 06:20:45
4475,476,76,TRANSFER,15972.6,2023-10-01 21:06:13
4476,477,77,DEPOSIT,24069.61,2023-11-26 04:48:08
4477,478,78,WITHDRAWAL,30091.14,2023-11-18 12:28:54
4478,479,79,TRANSFER,16679.92,2024-05-09 11:09:43
4479,480,80,DEPOSIT,46081.03,2024-05-22 22:35:24
4480,481,81,WITHDRAWAL,20938.79,2023-10-25 15:05:24
4481,482,82,TRANSFER,26941.97,2024-01-22 02:39:30
4482,483,83,DEPOSIT,26628.4,2024-01-18 14:45:20
4483,484,84,WITHDRAWAL,19237.52,2023-06-28 17:38:43
4484,485,85,TRANSFER,35748.9,2024-03-27 05:57:09
4485,486,86,DEPOSIT,28898.04,2024-02-14 06:59:03
4486,487,87,WITHDRAWAL,35157.63,2023-06-20 08:40:54
4487,488,88,TRANSFER,18091.85,2023-07-02 16:18:59
4488,489,89,DEPOSIT,49695.33,2023-06-07 21:24:27
4489,490,90,WITHDRAWAL,18126.3,2023-01-14 07:47:09
4490,491,91,TRANSFER,47881.21,2024-01-04 02:37:38
4491,492,92,DEPOSIT,2988.27,2023-03-27 13:27:45
4492,493,93,WITHDRAWAL,18049.32,2023-09-29 08:18:36
4493,494,94,TRANSFER,14741.92,2023-04-19 05:39:31
4494,495,95,DEPOSIT,41764.26,2023-04-22 22:58:07
4495,496,96,WITHDRAWAL,48591.26,2024-03-04 08:42:44
4496,497,97,TRANSFER,12132.45,2023-11-24 01:26:37
4497,498,98,DEPOSIT,2802.72,2023-06-24 10:36:31
4498,499,99,WITHDRAWAL,5870.62,2023-04-18 00:48:09
4499,500,100,TRANSFER,18879.26,2023-04-22 03:08:26
4500,501,101,DEPOSIT,34809.17,2023-01-21 11:08:29
4501,502,102,WITHDRAWAL,18590.49,2023-11-26 21:08:41
4502,503,103,TRANSFER,33140.74,2023-03-24 08:09:59
4503,504,104,DEPOSIT,23846.56,2023-02-27 07:10:40
4504,505,105,WITHDRAWAL,43525.14,2024-04-06 07:34:35
4505,506,106,TRANSFER,7352.86,2023-01-24 10:42:10
4506,507,107,DEPOSIT,3958.87,2023-04-20 17:36:12
4507,508,108,WITHDRAWAL,633.76,2023-03-01 20:36:04
4508,509,109,TRANSFER,7494.36,2023-11-20 12:01:37
4509,510,110,DEPOSIT,23493.54,2023-05-22 16:38:21
4510,511,111,WITHDRAWAL,37407.88,2023-04-19 19:53:03
4511,512,112,TRANSFER,23514.52,2023-08-21 15:13:41
4512,513,113,DEPOSIT,22204.24,2023-09-20 00:25:02
4513,514,114,WITHDRAWAL,34765.4,2024-05-15 20:49:19
4514,515,115,TRANSFER,5572.22,2023-08-11 17:45:46
4515,516,116,DEPOSIT,44059.05,2023-02-16 14:29:45
4516,517,117,WITHDRAWAL,30212.64,2023-01-25 22:44:36
4517,518,118,TRANSFER,25169.74,2023-05-15 19:46:10
4518,519,119,DEPOSIT,19825.57,2023-01-09 10:35:10
4519,520,120,WITHDRAWAL,33998.38,2023-11-26 00:51:48
4520,521,121,TRANSFER,27712.25,2023-12-19 20:42:02
4521,522,122,DEPOSIT,45958.32,2023-07-20 10:28:54
4522,523,123,WITHDRAWAL,15308.64,2024-01-25 19:34:49
4523,524,124,TRANSFER,21189.28,2023-06-26 13:27:21
4524,525,125,DEPOSIT,13598.66,2023-05-02 18:58:32
4525,526,126,WITHDRAWAL,26079.84,2023-03-13 09:49:15
4526,527,127,TRANSFER,37159.31,2023-04-08 04:39:17
4527,528,128,DEPOSIT,30956.0,2023-11-08 00:02:31
4528,529,129,WITHDRAWAL,19620.63,2023-06-20 00:42:40
